uid,sid
468,55
468,47
468,2
468,108
468,3
468,40
468,11
468,41
468,79
468,91
468,4
468,92
468,99
468,149
468,134
468,109
468,74
468,75
468,85
468,93
468,76
468,66
468,52
468,77
468,67
468,128
468,114
468,68
468,28
468,103
468,53
468,129
468,106
468,120
468,60
468,112
468,138
468,18
468,61
468,30
468,89
468,31
468,44
469,46
469,98
469,47
469,48
469,91
469,134
469,109
469,101
469,28
469,72
469,18
469,19
469,62
470,11
470,79
470,99
470,109
470,74
470,85
470,12
470,101
470,68
470,58
471,0
471,64
471,46
471,25
471,41
471,99
471,109
471,49
471,94
471,27
471,59
471,112
471,61
471,89
471,31
471,44
472,63
472,45
472,64
472,54
472,24
472,41
472,58
472,59
472,120
472,31
473,48
473,25
473,91
473,74
473,12
473,124
473,106
473,112
473,61
473,69
474,64
474,32
474,11
474,99
474,74
474,93
474,66
474,62
474,31
474,44
475,107
475,113
475,47
475,109
475,110
475,95
475,100
475,68
475,58
475,62
475,146
476,98
476,54
476,11
476,4
476,99
476,75
476,49
476,93
476,76
476,13
476,66
476,26
476,77
476,8
476,72
476,53
476,59
476,120
476,138
476,89
476,31
476,44
477,0
477,64
477,46
477,21
477,32
477,1
477,11
477,91
477,4
477,109
477,74
477,117
477,162
477,76
477,57
477,6
477,100
477,27
477,68
477,138
477,62
478,20
478,10
478,32
478,98
478,41
478,110
478,35
478,28
478,126
478,61
478,19
479,64
479,82
479,32
479,91
479,99
479,84
479,102
479,50
479,6
479,100
479,7
479,16
479,106
479,125
479,136
480,47
480,48
480,74
480,76
480,87
480,28
480,72
480,53
480,59
480,120
480,18
480,31
480,44
481,46
481,86
481,98
481,47
481,149
481,74
481,110
481,101
481,58
481,62
482,54
482,40
482,154
482,109
482,144
482,66
482,27
482,72
482,112
482,96
482,31
482,44
483,86
483,54
483,74
483,93
483,77
483,114
483,103
483,59
483,120
483,31
484,45
484,10
484,113
484,47
484,108
484,48
484,139
484,91
484,99
484,109
484,95
484,58
484,120
484,126
484,62
484,31
485,63
485,0
485,45
485,64
485,20
485,46
485,54
485,147
485,47
485,48
485,40
485,24
485,154
485,11
485,41
485,150
485,4
485,92
485,99
485,157
485,134
485,84
485,74
485,144
485,12
485,76
485,118
485,77
485,67
485,124
485,15
485,27
485,68
485,8
485,28
485,72
485,59
485,120
485,60
485,18
485,158
485,97
485,44
486,46
486,65
486,90
486,109
486,75
486,76
486,118
486,67
486,111
486,72
486,53
486,136
487,150
487,159
487,92
487,134
487,160
487,144
487,12
487,93
487,76
487,129
487,17
487,18
487,96
487,31
488,107
488,46
488,65
488,10
488,73
488,113
488,98
488,54
488,47
488,108
488,48
488,139
488,153
488,79
488,91
488,92
488,149
488,109
488,75
488,76
488,110
488,77
488,100
488,101
488,128
488,114
488,103
488,72
488,120
488,125
488,62
489,0
489,41
489,91
489,92
489,99
489,149
489,74
489,117
489,76
489,87
489,128
489,114
489,42
489,58
489,106
489,18
489,69
490,46
490,98
490,99
490,149
490,74
490,58
490,59
490,18
490,62
490,31
490,44
491,45
491,46
491,24
491,154
491,41
491,92
491,75
491,93
491,35
491,77
491,87
491,128
491,28
491,129
491,18
491,88
492,46
492,113
492,21
492,149
492,134
492,109
492,118
492,68
492,19
492,44
493,46
493,21
493,11
493,80
493,117
493,111
493,103
493,59
493,136
493,19
494,20
494,78
494,21
494,83
494,98
494,24
494,11
494,56
494,76
494,66
494,118
494,52
494,27
494,101
494,28
494,18
494,158
494,19
494,62
494,88
495,0
495,64
495,122
495,32
495,48
495,11
495,92
495,117
495,6
495,52
495,87
495,28
495,129
495,18
496,45
496,64
496,65
496,90
496,145
496,82
496,11
496,4
496,92
496,102
496,85
496,6
496,87
496,15
496,101
496,128
496,16
496,68
496,17
496,30
496,19
496,69
497,65
497,91
497,74
497,93
497,66
497,87
497,114
497,106
497,120
497,31
497,44
498,11
498,70
498,66
498,94
498,26
498,101
498,68
498,138
498,62
498,115
499,82
499,137
499,32
499,127
499,85
499,50
499,110
499,81
499,87
499,7
499,104
499,112
499,105
500,10
500,86
500,54
500,150
500,93
500,76
500,114
500,103
500,53
500,136
500,31
501,107
501,64
501,46
501,113
501,98
501,47
501,139
501,99
501,149
501,109
501,74
501,101
501,38
501,58
502,86
502,54
502,154
502,11
502,49
502,162
502,119
502,26
502,53
502,31
503,107
503,133
503,21
503,54
503,24
503,33
503,149
503,134
503,66
503,26
503,27
503,128
503,114
503,42
503,103
503,72
503,59
503,106
503,138
503,18
503,158
503,62
504,63
504,156
504,73
504,113
504,147
504,154
504,144
504,49
504,66
504,77
504,53
504,129
504,62
504,31
504,44
505,82
505,1
505,2
505,70
505,13
505,87
505,37
505,111
505,103
505,88
506,107
506,32
506,98
506,48
506,12
506,110
506,95
506,124
506,68
506,125
506,126
506,96
506,62
506,97
507,47
507,41
507,92
507,134
507,109
507,117
507,13
507,101
507,62
507,44
508,113
508,108
508,134
508,74
508,50
508,76
508,72
508,59
508,120
508,44
509,107
509,45
509,98
509,47
509,48
509,41
509,79
509,91
509,127
509,110
509,87
509,101
509,128
509,155
509,68
509,28
509,103
509,129
509,106
509,18
509,61
509,88
509,146
510,63
510,46
510,65
510,83
510,98
510,99
510,74
510,129
510,120
510,31
511,10
511,55
511,47
511,40
511,24
511,154
511,41
511,75
511,49
511,110
511,158
511,62
512,64
512,65
512,10
512,47
512,33
512,91
512,4
512,92
512,99
512,134
512,49
512,50
512,117
512,76
512,13
512,6
512,71
512,77
512,67
512,101
512,128
512,8
512,103
512,138
512,136
512,89
513,0
513,64
513,21
513,99
513,34
513,66
513,94
513,26
513,15
513,27
513,138
513,89
513,62
513,115
513,31
513,69
514,99
514,49
514,110
514,101
514,8
514,58
514,72
514,120
514,126
514,62
515,107
515,98
515,108
515,11
515,79
515,91
515,109
515,85
515,76
515,35
515,103
515,129
515,9
515,125
515,19
516,99
516,74
516,94
516,77
516,67
516,53
516,106
516,112
516,62
516,31
517,98
517,47
517,99
517,134
517,50
517,117
517,51
517,66
517,94
517,68
517,146
518,10
518,11
518,99
518,149
518,74
518,27
518,101
518,72
518,59
518,120
518,31
519,20
519,98
519,47
519,11
519,41
519,92
519,109
519,74
519,76
519,110
519,101
519,114
519,58
519,59
519,126
519,62
519,88
520,107
520,21
520,23
520,48
520,92
520,99
520,102
520,76
520,118
520,61
521,98
521,99
521,74
521,34
521,50
521,117
521,52
521,87
521,58
521,18
521,61
521,62
521,44
522,107
522,45
522,133
522,10
522,32
522,98
522,48
522,11
522,74
522,76
522,68
522,129
522,39
522,62
522,44
523,63
523,65
523,11
523,110
523,114
523,72
523,129
523,106
523,30
523,88
524,0
524,65
524,137
524,21
524,98
524,48
524,41
524,99
524,109
524,74
524,75
524,66
524,110
524,95
524,52
524,77
524,101
524,128
524,114
524,42
524,58
524,17
524,18
524,62
524,31
524,44
525,0
525,98
525,149
525,93
525,117
525,94
525,27
525,72
525,53
525,59
525,62
525,115
525,44
526,55
526,24
526,11
526,41
526,119
526,57
526,71
526,59
526,158
526,62
527,47
527,50
527,93
527,117
527,52
527,67
527,87
527,155
527,68
527,53
527,59
527,18
527,31
528,113
528,11
528,79
528,149
528,109
528,119
528,103
528,59
528,120
528,44
529,63
529,65
529,10
529,73
529,113
529,98
529,49
529,66
529,95
529,8
529,125
529,126
530,116
530,74
530,50
530,13
530,118
530,77
530,7
530,60
530,18
530,89
530,44
531,48
531,91
531,74
531,148
531,27
531,59
531,106
531,104
531,112
531,19
532,107
532,64
532,20
532,46
532,113
532,98
532,11
532,149
532,134
532,84
532,109
532,117
532,66
532,68
532,31
532,44
533,86
533,54
533,11
533,99
533,74
533,93
533,66
533,72
533,53
533,31
533,44
534,54
534,48
534,75
534,66
534,52
534,77
534,27
534,42
534,72
534,59
534,18
534,158
534,31
534,69
535,10
535,90
535,47
535,108
535,127
535,109
535,93
535,124
535,18
535,126
535,62
535,31
536,63
536,0
536,64
536,46
536,65
536,10
536,90
536,82
536,122
536,113
536,137
536,21
536,32
536,98
536,54
536,1
536,47
536,48
536,154
536,11
536,139
536,25
536,41
536,79
536,91
536,4
536,92
536,99
536,157
536,134
536,5
536,84
536,109
536,56
536,34
536,70
536,12
536,49
536,76
536,13
536,66
536,110
536,14
536,94
536,119
536,57
536,6
536,26
536,52
536,100
536,67
536,124
536,87
536,15
536,27
536,37
536,101
536,16
536,68
536,8
536,42
536,72
536,53
536,129
536,59
536,135
536,106
536,120
536,60
536,112
536,39
536,125
536,138
536,17
536,18
536,126
536,96
536,136
536,61
536,19
536,89
536,131
536,62
536,115
536,97
536,31
536,69
536,44
537,64
537,10
537,48
537,11
537,149
537,93
537,76
537,53
537,129
537,120
538,11
538,33
538,4
538,93
538,66
538,67
538,68
538,103
538,129
538,59
538,18
538,31
538,44
539,0
539,46
539,54
539,47
539,48
539,11
539,41
539,149
539,52
539,77
539,27
539,101
539,28
539,72
539,59
539,120
539,158
539,31
540,137
540,55
540,11
540,139
540,74
540,117
540,162
540,76
540,67
540,15
540,42
541,46
541,98
541,11
541,79
541,99
541,149
541,109
541,74
541,93
541,66
541,110
541,114
541,68
541,59
541,120
542,78
542,46
542,150
542,99
542,149
542,74
542,50
542,128
542,59
542,31
543,21
543,147
543,144
543,117
543,162
543,57
543,71
543,26
543,27
543,59
543,31
544,10
544,113
544,98
544,54
544,55
544,40
544,24
544,154
544,41
544,149
544,102
544,49
544,118
544,158
544,62
545,46
545,32
545,54
545,48
545,24
545,154
545,159
545,149
545,49
545,76
545,66
545,57
545,95
545,52
545,42
545,72
545,59
545,60
545,31
546,63
546,150
546,99
546,144
546,76
546,95
546,28
546,103
546,120
546,125
546,62
546,97
546,31
547,64
547,46
547,133
547,98
547,139
547,110
547,101
547,58
547,120
547,62
548,63
548,107
548,65
548,73
548,79
548,91
548,92
548,74
548,13
548,36
548,101
548,125
548,30
548,62
549,107
549,113
549,47
549,11
549,84
549,51
549,110
549,95
549,100
549,101
549,62
550,10
550,54
550,150
550,149
550,74
550,75
550,76
550,53
550,59
550,18
550,31
551,107
551,98
551,47
551,108
551,11
551,79
551,109
551,66
551,95
551,101
551,68
551,58
551,62
552,98
552,11
552,134
552,109
552,110
552,95
552,27
552,7
552,101
552,68
552,58
552,28
552,72
552,112
552,62
552,146
553,63
553,64
553,46
553,90
553,98
553,99
553,75
553,144
553,93
553,117
553,87
553,43
553,60
553,158
553,88
554,63
554,73
554,113
554,33
554,92
554,149
554,76
554,13
554,95
554,77
554,128
554,114
554,103
554,106
554,9
554,112
554,125
554,17
554,136
554,97
555,64
555,46
555,1
555,139
555,4
555,92
555,74
555,93
555,13
555,66
555,94
555,6
555,95
555,124
555,15
555,38
555,68
555,111
555,103
555,106
555,17
555,30
555,89
555,62
555,115
555,44
556,20
556,147
556,24
556,25
556,41
556,49
556,117
556,118
556,77
556,67
556,42
556,111
556,59
556,30
556,31
556,132
556,69
557,45
557,46
557,54
557,48
557,40
557,153
557,12
557,35
557,87
557,28
557,59
557,88
558,45
558,32
558,4
558,99
558,109
558,93
558,117
558,66
558,7
558,120
558,39
558,89
559,107
559,45
559,90
559,82
559,122
559,113
559,32
559,47
559,23
559,139
559,79
559,4
559,84
559,109
559,6
559,71
559,95
559,26
559,155
559,16
559,68
559,111
559,104
559,39
559,17
559,126
559,19
559,62
559,88
560,54
560,48
560,92
560,74
560,77
560,103
560,53
560,59
560,112
560,18
560,136
560,30
560,31
561,54
561,24
561,99
561,149
561,109
561,74
561,93
561,76
561,77
561,129
561,120
561,18
561,31
561,44
562,32
562,98
562,47
562,99
562,74
562,50
562,66
562,100
562,58
562,112
562,62
562,69
563,64
563,98
563,149
563,109
563,74
563,12
563,35
563,77
563,28
563,19
563,97
564,82
564,98
564,50
564,14
564,26
564,15
564,58
564,103
564,30
564,89
564,62
564,69
565,20
565,65
565,83
565,2
565,70
565,76
565,140
565,128
565,17
565,136
565,88
566,0
566,45
566,98
566,149
566,77
566,58
566,28
566,72
566,53
566,129
566,59
566,106
566,18
566,62
566,31
566,69
566,44
567,86
567,54
567,11
567,92
567,149
567,49
567,76
567,66
567,52
567,87
567,27
567,114
567,103
567,72
567,53
567,59
567,120
567,18
567,62
567,31
568,10
568,98
568,11
568,41
568,110
568,77
568,58
568,28
568,103
568,72
568,129
568,62
568,31
568,44
569,64
569,141
569,46
569,11
569,66
569,94
569,27
569,59
569,138
569,18
569,89
569,62
569,31
570,78
570,46
570,10
570,145
570,83
570,98
570,47
570,2
570,41
570,79
570,4
570,109
570,160
570,34
570,70
570,35
570,100
570,140
570,126
571,65
571,98
571,47
571,11
571,150
571,99
571,109
571,74
571,93
571,110
571,6
571,27
571,101
571,114
571,68
571,72
571,44
572,64
572,4
572,99
572,149
572,74
572,93
572,162
572,66
572,26
572,59
572,131
572,31
573,98
573,47
573,84
573,109
573,94
573,95
573,101
573,68
573,58
573,125
573,126
573,62
574,0
574,40
574,41
574,75
574,119
574,155
574,42
574,28
574,53
574,59
574,158
574,19
575,48
575,149
575,74
575,93
575,117
575,15
575,103
575,138
575,30
575,89
576,64
576,46
576,79
576,91
576,4
576,99
576,109
576,74
576,77
576,128
576,138
577,63
577,54
577,99
577,34
577,117
577,76
577,67
577,60
577,62
577,31
578,45
578,64
578,65
578,133
578,10
578,54
578,40
578,11
578,139
578,25
578,41
578,150
578,99
578,149
578,157
578,5
578,109
578,49
578,93
578,162
578,110
578,119
578,52
578,77
578,100
578,87
578,7
578,8
578,53
578,129
578,59
578,60
578,18
578,31
578,44
579,46
579,32
579,11
579,79
579,109
579,117
579,110
579,35
579,95
579,100
579,101
579,58
579,28
579,18
579,126
579,62
580,107
580,64
580,141
580,46
580,10
580,90
580,82
580,122
580,73
580,137
580,32
580,98
580,2
580,108
580,116
580,11
580,79
580,91
580,127
580,99
580,123
580,5
580,109
580,74
580,102
580,80
580,34
580,117
580,51
580,13
580,66
580,110
580,81
580,14
580,57
580,6
580,71
580,95
580,100
580,67
580,87
580,15
580,7
580,101
580,151
580,68
580,58
580,111
580,106
580,104
580,112
580,39
580,105
580,126
580,30
580,89
580,131
580,62
580,115
581,10
581,113
581,47
581,108
581,79
581,109
581,110
581,95
581,101
581,62
582,64
582,10
582,113
582,108
582,11
582,157
582,109
582,100
582,101
582,114
582,68
582,58
582,125
582,62
583,0
583,116
583,33
583,99
583,49
583,117
583,162
583,66
583,26
583,27
583,42
583,58
583,72
583,59
583,138
583,62
583,69
584,63
584,46
584,73
584,54
584,55
584,47
584,48
584,33
584,150
584,91
584,92
584,99
584,109
584,74
584,70
584,85
584,93
584,76
584,118
584,35
584,6
584,77
584,28
584,103
584,53
584,129
584,59
584,161
584,136
584,30
584,19
585,20
585,54
585,154
585,11
585,75
585,12
585,118
585,57
585,42
585,72
585,53
585,120
585,18
586,137
586,32
586,11
586,74
586,102
586,34
586,66
586,7
586,101
586,58
586,43
586,69
587,45
587,20
587,84
587,109
587,56
587,85
587,110
587,95
587,101
587,16
587,68
587,42
587,58
587,28
587,125
587,19
587,62
588,122
588,21
588,41
588,85
588,117
588,13
588,66
588,14
588,6
588,26
588,52
588,77
589,64
589,20
589,73
589,79
589,117
589,66
589,110
589,81
589,95
589,87
589,7
589,60
589,18
589,131
589,88
590,0
590,46
590,147
590,92
590,99
590,124
590,151
590,128
590,103
590,135
590,106
590,125
590,96
591,63
591,65
591,41
591,85
591,35
591,95
591,77
591,103
591,125
591,62
592,20
592,10
592,86
592,54
592,109
592,49
592,162
592,110
592,118
592,26
592,53
592,158
592,31
593,107
593,46
593,10
593,32
593,98
593,139
593,79
593,159
593,109
593,75
593,85
593,110
593,95
593,101
593,68
593,58
593,53
593,43
593,18
593,96
593,62
594,48
594,109
594,50
594,94
594,100
594,87
594,18
594,131
594,62
594,115
594,69
595,10
595,108
595,24
595,154
595,79
595,99
595,109
595,66
595,110
595,57
595,31
595,44
596,21
596,24
596,25
596,4
596,85
596,117
596,66
596,77
596,27
596,42
596,31
596,69
596,44
597,63
597,46
597,10
597,73
597,113
597,98
597,47
597,48
597,11
597,41
597,92
597,93
597,110
597,52
597,68
597,42
597,58
597,72
597,129
597,59
597,126
597,31
597,44
598,47
598,2
598,11
598,74
598,6
598,101
598,8
598,58
598,103
598,125
598,18
598,126
598,62
598,44
599,45
599,32
599,134
599,144
599,12
599,35
599,52
599,27
599,155
599,42
599,28
599,129
599,106
599,158
599,19
599,89
599,69
600,10
600,54
600,40
600,11
600,150
600,74
600,27
600,114
600,42
600,106
601,45
601,122
601,83
601,55
601,48
601,154
601,28
601,72
601,129
601,135
601,136
602,63
602,45
602,64
602,65
602,73
602,113
602,137
602,1
602,2
602,11
602,139
602,41
602,91
602,4
602,92
602,134
602,109
602,74
602,75
602,76
602,66
602,110
602,6
602,67
602,114
602,58
602,103
602,72
602,125
602,17
602,62
603,86
603,98
603,47
603,74
603,50
603,77
603,53
603,129
603,59
603,18
603,62
603,31
603,44
604,107
604,98
604,5
604,110
604,118
604,68
604,58
604,72
604,125
604,146
605,24
605,149
605,75
605,49
605,76
605,72
605,53
605,129
605,59
605,31
606,147
606,85
606,117
606,66
606,52
606,103
606,72
606,53
606,62
606,44
607,63
607,65
607,73
607,47
607,92
607,77
607,124
607,7
607,128
607,114
607,106
607,120
608,10
608,54
608,99
608,149
608,49
608,110
608,95
608,101
608,58
608,62
609,63
609,45
609,64
609,65
609,92
609,93
609,35
609,15
609,101
609,128
609,28
609,103
609,9
609,18
610,45
610,10
610,73
610,98
610,92
610,13
610,95
610,140
610,7
610,101
610,128
610,68
610,129
610,60
611,0
611,64
611,137
611,11
611,142
611,34
611,117
611,66
611,81
611,94
611,57
611,71
611,26
611,100
611,7
611,104
611,39
611,138
611,130
611,89
611,131
611,62
611,115
612,46
612,48
612,11
612,150
612,92
612,109
612,76
612,77
612,114
612,30
612,31
613,98
613,11
613,150
613,4
613,149
613,110
613,101
613,72
613,126
613,62
614,10
614,86
614,54
614,11
614,150
614,99
614,42
614,53
614,59
614,31
615,80
615,93
615,117
615,66
615,81
615,94
615,26
615,100
615,87
615,43
615,131
616,65
616,41
616,142
616,134
616,6
616,68
616,8
616,17
616,19
616,69
617,45
617,64
617,46
617,98
617,54
617,48
617,153
617,91
617,99
617,149
617,74
617,75
617,93
617,76
617,155
617,114
617,72
617,129
617,59
617,120
617,18
617,158
617,19
617,31
617,44
618,73
618,137
618,21
618,108
618,13
618,118
618,36
618,71
618,77
618,67
618,15
618,128
618,8
619,32
619,41
619,144
619,51
619,76
619,66
619,118
619,52
619,77
619,87
619,28
619,72
619,129
619,18
619,19
619,88
619,69
620,10
620,86
620,41
620,109
620,49
620,93
620,117
620,76
620,101
620,42
620,28
620,59
620,120
620,158
620,62
620,31
621,45
621,64
621,46
621,65
621,133
621,156
621,21
621,3
621,4
621,99
621,149
621,75
621,12
621,76
621,13
621,67
621,87
621,18
621,61
621,44
622,54
622,149
622,74
622,50
622,93
622,76
622,114
622,53
622,59
622,31
622,44
623,64
623,65
623,133
623,47
623,11
623,33
623,92
623,99
623,163
623,144
623,93
623,76
623,13
623,38
623,114
623,59
623,62
624,45
624,54
624,48
624,24
624,74
624,75
624,76
624,77
624,28
624,72
624,18
624,158
625,32
625,4
625,99
625,34
625,75
625,93
625,13
625,15
625,42
625,53
625,59
625,31
625,69
625,44
626,24
626,4
626,99
626,117
626,57
626,26
626,77
626,42
626,59
626,138
626,158
626,31
626,44
627,46
627,10
627,113
627,21
627,47
627,41
627,99
627,134
627,74
627,75
627,50
627,117
627,27
627,58
627,53
627,112
627,39
627,138
627,17
627,18
627,89
628,133
628,10
628,98
628,47
628,48
628,11
628,134
628,110
628,95
628,59
628,62
629,107
629,45
629,20
629,10
629,145
629,122
629,137
629,32
629,83
629,22
629,139
629,41
629,79
629,91
629,109
629,75
629,85
629,12
629,110
629,14
629,35
629,36
629,95
629,87
629,101
629,68
629,42
629,28
629,103
629,72
629,112
629,39
629,125
629,17
629,18
629,126
629,61
629,19
629,62
629,88
629,31
629,69
630,107
630,0
630,46
630,98
630,40
630,92
630,109
630,66
630,68
630,58
630,72
630,44
631,63
631,64
631,98
631,116
631,11
631,33
631,4
631,92
631,99
631,93
631,13
631,77
631,100
631,15
631,114
631,8
631,106
631,138
631,30
631,89
631,62
631,31
632,45
632,47
632,150
632,93
632,76
632,128
632,42
632,59
632,106
632,31
633,10
633,113
633,32
633,47
633,108
633,48
633,139
633,79
633,99
633,134
633,109
633,35
633,95
633,62
634,45
634,46
634,10
634,113
634,1
634,48
634,24
634,11
634,41
634,92
634,99
634,5
634,109
634,12
634,162
634,76
634,66
634,110
634,118
634,52
634,77
634,101
634,68
634,72
634,129
634,120
634,126
634,62
634,88
634,31
634,44
635,45
635,10
635,113
635,98
635,54
635,47
635,108
635,48
635,11
635,41
635,149
635,49
635,76
635,110
635,94
635,95
635,52
635,100
635,101
635,68
635,58
635,28
635,126
635,62
636,45
636,10
636,86
636,113
636,98
636,47
636,48
636,11
636,91
636,109
636,74
636,75
636,110
636,52
636,101
636,58
636,44
637,45
637,10
637,48
637,149
637,109
637,93
637,72
637,53
637,59
637,18
637,31
638,64
638,65
638,10
638,121
638,82
638,85
638,93
638,51
638,76
638,14
638,6
638,37
638,101
638,30
639,64
639,46
639,10
639,90
639,4
639,93
639,117
639,66
639,118
639,67
639,27
639,42
639,58
639,72
639,53
639,120
639,31
639,69
639,44
640,0
640,45
640,33
640,41
640,134
640,80
640,93
640,66
640,26
640,87
640,7
640,59
640,138
640,18
640,136
640,89
640,31
640,69
641,48
641,75
641,85
641,76
641,35
641,52
641,68
641,42
641,129
641,18
641,44
642,47
642,11
642,4
642,134
642,93
642,117
642,94
642,129
642,59
642,89
642,62
642,69
643,20
643,40
643,24
643,41
643,49
643,119
643,87
643,101
643,28
643,59
643,18
643,158
643,88
644,107
644,65
644,122
644,21
644,23
644,102
644,85
644,12
644,76
644,118
644,6
644,111
644,120
644,17
644,31
645,10
645,145
645,83
645,98
645,54
645,149
645,74
645,93
645,77
645,72
645,30
645,31
646,45
646,86
646,21
646,32
646,102
646,85
646,117
646,118
646,27
646,37
646,112
647,46
647,32
647,48
647,11
647,99
647,74
647,50
647,110
647,15
647,27
647,58
647,103
647,112
647,18
647,62
648,45
648,46
648,156
648,108
648,11
648,41
648,92
648,5
648,84
648,85
648,87
648,101
648,128
648,155
648,28
648,129
648,126
648,136
648,19
648,88
649,65
649,86
649,147
649,2
649,99
649,149
649,93
649,76
649,66
649,6
649,77
649,103
649,59
649,106
649,120
649,136
649,31
649,44
650,64
650,46
650,98
650,11
650,109
650,74
650,101
650,58
650,59
650,120
650,62
650,31
651,46
651,11
651,79
651,149
651,109
651,12
651,49
651,76
651,101
651,68
651,58
651,53
651,62
652,0
652,90
652,2
652,153
652,93
652,76
652,114
652,103
652,120
652,112
653,47
653,48
653,24
653,49
653,35
653,52
653,101
653,28
653,53
653,129
653,18
654,46
654,86
654,98
654,47
654,48
654,24
654,72
654,53
654,129
654,59
654,18
654,158
654,88
655,63
655,65
655,86
655,54
655,4
655,76
655,67
655,59
655,120
655,31
655,44
656,64
656,141
656,152
656,82
656,137
656,116
656,142
656,4
656,84
656,80
656,94
656,26
656,100
656,15
656,112
656,105
656,89
656,131
657,63
657,20
657,133
657,47
657,11
657,41
657,4
657,74
657,66
657,67
657,28
657,18
657,158
657,88
658,107
658,65
658,47
658,4
658,74
658,101
658,120
658,138
658,89
658,146
659,46
659,92
659,99
659,149
659,75
659,119
659,67
659,53
659,129
659,59
659,120
659,31
660,63
660,21
660,83
660,50
660,87
660,27
660,7
660,59
660,138
660,89
661,64
661,73
661,21
661,54
661,147
661,154
661,4
661,76
661,6
661,52
661,59
661,138
661,31
662,45
662,46
662,54
662,48
662,40
662,154
662,153
662,41
662,149
662,77
662,53
662,129
662,18
662,31
663,24
663,79
663,99
663,109
663,75
663,93
663,76
663,129
663,18
663,88
663,31
664,107
664,20
664,86
664,54
664,47
664,99
664,149
664,109
664,117
664,101
664,53
664,59
664,120
664,18
664,126
665,90
665,21
665,32
665,79
665,91
665,84
665,34
665,50
665,66
665,95
665,37
665,68
666,98
666,48
666,11
666,74
666,117
666,27
666,53
666,138
666,18
666,62
667,63
667,65
667,121
667,73
667,98
667,1
667,2
667,108
667,139
667,79
667,134
667,70
667,66
667,110
667,6
667,95
667,37
667,101
667,68
667,111
667,125
667,126
667,62
668,46
668,98
668,74
668,76
668,110
668,124
668,87
668,101
668,103
668,59
668,18
669,10
669,98
669,2
669,11
669,4
669,99
669,149
669,74
669,80
669,117
669,76
669,66
669,94
669,100
669,103
669,138
669,130
669,62
670,84
670,110
670,100
670,101
670,106
670,112
670,17
670,131
670,62
670,44
671,54
671,99
671,160
671,49
671,76
671,77
671,27
671,72
671,61
671,31
672,46
672,40
672,139
672,91
672,110
672,95
672,155
672,59
672,62
672,44
673,90
673,21
673,32
673,4
673,56
673,117
673,66
673,6
673,77
673,67
673,28
673,72
673,104
674,0
674,55
674,47
674,154
674,50
674,51
674,76
674,52
674,15
674,27
674,42
674,69
674,44
675,10
675,113
675,55
675,47
675,24
675,153
675,41
675,109
675,58
675,62
676,46
676,98
676,108
676,11
676,79
676,99
676,149
676,109
676,74
676,93
676,76
676,68
676,58
676,120
676,112
676,62
677,2
677,4
677,93
677,87
677,15
677,27
677,8
677,42
677,39
677,115
678,63
678,86
678,4
678,149
678,93
678,117
678,66
678,94
678,7
678,53
678,138
679,54
679,48
679,24
679,149
679,35
679,77
679,28
679,72
679,53
679,129
679,18
679,96
680,46
680,21
680,98
680,1
680,11
680,153
680,4
680,84
680,66
680,52
680,100
680,68
680,8
680,58
680,18
680,19
680,62
681,20
681,46
681,145
681,21
681,32
681,153
681,79
681,150
681,91
681,134
681,144
681,76
681,124
681,155
681,58
681,129
681,112
681,18
681,126
682,10
682,32
682,149
682,117
682,51
682,95
682,100
682,68
682,59
682,18
682,130
682,89
682,62
682,31
683,0
683,86
683,54
683,47
683,48
683,153
683,91
683,26
683,53
683,59
683,18
683,62
683,31
684,0
684,113
684,47
684,40
684,24
684,153
684,92
684,134
684,49
684,76
684,13
684,35
684,77
684,128
684,53
684,129
684,158
684,62
684,44
685,0
685,113
685,21
685,11
685,4
685,5
685,117
685,13
685,66
685,67
685,8
685,120
685,138
685,18
685,89
686,107
686,113
686,108
686,79
686,91
686,159
686,109
686,12
686,49
686,162
686,110
686,35
686,68
686,72
686,126
686,44
687,0
687,83
687,98
687,127
687,92
687,109
687,93
687,76
687,52
687,114
687,106
687,17
688,107
688,10
688,113
688,98
688,47
688,11
688,5
688,49
688,110
688,100
688,67
688,8
688,58
688,62
689,98
689,54
689,47
689,99
689,74
689,144
689,93
689,66
689,77
689,129
689,59
689,18
689,62
690,21
690,32
690,2
690,11
690,123
690,84
690,109
690,85
690,144
690,12
690,66
690,110
690,118
690,94
690,95
690,26
690,27
690,101
690,42
690,39
690,62
691,63
691,0
691,64
691,78
691,90
691,121
691,82
691,122
691,73
691,83
691,33
691,142
691,123
691,163
691,50
691,51
691,13
691,14
691,71
691,26
691,87
691,7
691,38
691,103
691,9
691,39
691,29
691,125
691,62
691,97
692,47
692,109
692,74
692,85
692,95
692,52
692,68
692,28
692,112
692,96
692,62
692,31
693,82
693,80
693,34
693,93
693,81
693,94
693,71
693,26
693,151
693,138
693,89
693,131
694,63
694,64
694,65
694,73
694,21
694,98
694,11
694,4
694,92
694,157
694,134
694,74
694,13
694,66
694,52
694,77
694,15
694,27
694,72
694,120
694,44
695,134
695,49
695,50
695,76
695,52
695,42
695,28
695,72
695,53
695,129
695,59
695,69
696,54
696,11
696,109
696,49
696,93
696,119
696,77
696,72
696,53
696,59
696,18
696,62
697,63
697,0
697,65
697,21
697,32
697,98
697,11
697,157
697,134
697,160
697,50
697,6
697,77
697,128
697,103
697,60
698,46
698,21
698,98
698,79
698,84
698,100
